compoundName	iupacName	cas	kegg	hmdb	pubchem	chebi	foodb	lipidmaps	molecularFormula	molecularWeight	afc_id	original_smiles	inchikey	Canonical_Smiles	contains_sugars	contains_ring_sugars	contains_linear_sugars	number_of_carbons	number_of_nitrogens	number_of_oxygens	number_of_rings	max_number_of_rings	min_number_of_rings	sugar_free_heavy_atom_number	sugar_free_total_atom_number	total_atom_number	bond_count	murko_framework	ertlFunctionalFragments	ertlFunctionalFragmentsPseudoSmiles	alogp	alogp2	amralogp	apol	bpol	eccentricConnectivityIndexDescriptor	fmfDescriptor	fsp3	fragmentComplexityDescriptor	numberSpiroAtoms	lipinskiRuleOf5Failures	xlogp	zagrebIndex	topoPSA	tpsaEfficiency
menaquinol-8			C05819	HMDB0060487	45479636	61684			C51H74O2	719.133956374434	AFC001398	CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O)O	OIEZRVBFVPGODT-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C([H])([H])[H])C(=C2C([H])=C([H])C([H])=C([H])C2=C1O[H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	51	0	2	null	3	2	null	null	null	54	c1ccc2ccccc2c1	{[C]=[C]=8, [H]O[c]=2}	{[C]=[C]=8, [H]O[C*]=2}	15.870999999999993	251.88864099999978	246.74759999999998	140.70668200000023	80.89731800000008	3109	0.07874015748031496	0.49019607843137253	13628.02	0	3	15.932000000000007	246.0	40.46	0.05630636259875219
alpha-L-galactose-1-phosphate					46173228	60465			C6H13O9P	260.13605115858775	AFC001399	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	HXXFSFRBOHSIMQ-UHFFFAOYSA-N	C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(O1)OP(=O)(O[H])O[H])O[H])O[H])O[H])O[H]	0	false	false	6	0	9	null	1	1	null	null	null	16	O1CCCCC1	{[H]O[C]=4, *O[C]OP(=O)(O[H])O[H]=1}	{RO[C]OP(=O)(O[H])O[H]=1, [H]O[C]=4}	-3.3237	11.04698169	47.0652	30.076308999999977	26.481690999999998	176	0.20689655172413793	1.0	601.1	0	1	-3.3549999999999995	80.0	166.72	0.6411574833867079
UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanine			C06432		46173756				[C37H57N8O25P2]3-	1075.8361232547475	AFC001400	CC(C(=O)NC(CCC(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)[O-])C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C	FOEDSVRZGQIXSP-UHFFFAOYSA-K	C([H])([H])([H])C([H])(C(=O)N([H])C([H])(C([H])([H])C([H])([H])C(=O)N([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C(=O)N([H])C([H])(C([H])([H])[H])C(=O)[O-])C(=O)[O-])N([H])C(=O)C([H])(C([H])([H])[H])OC1([H])C([H])(C([H])(OC([H])(C([H])([H])O[H])C1([H])O[H])OP(=O)([O-])OP(=O)([O-])OC([H])([H])C2([H])C([H])(C([H])(C([H])(N3C([H])=C([H])C(=O)N([H])C3=O)O2)O[H])O[H])N([H])C(=O)C([H])([H])[H]	1	true	false	37	8	25	null	3	3	null	null	null	74	O(POCC1OC(N2C=CCNC2)CC1)POC3OCCCC3	{*O*=2, *O[C]OP(=O)(OP(=O)(O*)O[H])O[H]=1, *C(=O)O[H]=2, *n(*)*=2, *C(=O)N(*)*=5, [c]=O=2, [H]O[C]=4, [H][N]([H])([H])[C]=1}	{[C*]=O=2, ROR=2, RN*(R)R=2, RO[C]OP(=O)(OP(=O)(OR)O[H])O[H]=1, RC(=O)O[H]=2, RC(=O)N(R)R=5, [H]O[C]=4, [H][N]([H])([H])[C]=1}	-10.458300000000005	109.3760388900001	219.9264	139.23720100000025	107.75879900000015	3785	0.17829457364341086	0.7027027027027027	12049.35	0	4	-8.620000000000001	360.0	538.9900000000001	0.5012503556697829
(S)-methylmalonate-semialdehyde			C06002	HMDB0002217	46173457	62413	FDB031071		[C4H5O3]-	101.08086213898918	AFC001401	CC(C=O)C(=O)[O-]	VOKUMXABRRXHAR-UHFFFAOYSA-M	C([H])([H])([H])C([H])(C([H])=O)C(=O)[O-]	0	false	false	4	0	3	null	0	0	null	null	null	6	null	{*C(=O)O[H]=1, *[C]=O=1}	{R[C]=O=1, RC(=O)O[H]=1}	-0.6127000000000002	0.3754012900000003	20.359099999999998	12.779965	8.340034999999999	36	0.0	0.5	79.03	0	0	-0.15200000000000014	26.0	57.2	0.5662028246876581
(S)-ureidoglycine			C02091		46173475	59947	FDB031161		C3H7N3O3	133.10611737096067	AFC001402	C(C(=O)[O-])([NH3+])NC(=O)N	VTFWFHCECSOPSX-UHFFFAOYSA-N	C([H])(C(=O)[O-])([N+]([H])([H])[H])N([H])C(=O)N([H])[H]	0	false	false	3	3	3	null	0	0	null	null	null	8	null	{*N(*)C(=O)N(*)[C](C(=O)O[H])[N](*)(*)*=1}	{RN(R)C(=O)N(R)[C](C(=O)O[H])[N](R)(R)R=1}	-3.4786	12.100657960000001	22.8616	15.653551	9.206449000000001	63	0.0	0.3333333333333333	153.06	0	0	-2.269	36.0	122.89	0.9236464696980011
(S)-3-hydroxy-isobutyryl-CoA			C06000	HMDB0001052	46173510	62611	FDB022393	LMFA07050157	[C25H38N7O18P3S]4-	849.5937270936184	AFC001403	CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O	WWEOGFZEFHPUAM-UHFFFAOYSA-J	C([H])([H])([H])C([H])(C([H])([H])O[H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)([O-])OP(=O)([O-])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)([O-])[O-])O[H]	0	false	false	25	7	18	null	4	3	null	null	null	56	n1cnc2c(ncn2C3OCCC3)c1	{*SC(*)=O=1, *O*=1, [H]N([H])[c]=1, *C(=O)N(*)*=2, *n(*)*=4, *OP(=O)(OP(=O)(O*)O[H])O[H]=1, *OP(=O)(O[H])O[H]=1, [H]O[C]=3}	{ROR=1, RN*(R)R=4, ROP(=O)(OP(=O)(OR)O[H])O[H]=1, ROP(=O)(O[H])O[H]=1, [H]N([H])[C*]=1, RC(=O)N(R)R=2, [H]O[C]=3, RSC(R)=O=1}	-6.711900000000001	45.04960161000001	173.8092	105.26413399999998	92.02186600000009	2509	0.15217391304347827	0.68	5974.29	0	4	-7.606999999999999	278.0	446.63000000000005	0.5259911884988555
"5,7,24(28)-ergostatrienol"			C15778	HMDB0060404	46173808	80095		LMST01031015	C28H44O	396.64940320596753	AFC001404	CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	ZEPNVCGPJXYABB-UHFFFAOYSA-N	C([H])([H])([H])C([H])(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])=C4C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H]	0	false	false	28	0	1	null	10	4	null	null	null	32	C=1C=C2C(CCC3CCCC23)C4C1CCCC4	{[C]=[C]=1, [H]O[C]=1, [C]=[C][C]=[C]=1}	{[C]=[C]=1, [H]O[C]=1, [C]=[C][C]=[C]=1}	7.181799999999999	51.578251239999986	125.7918	79.42089199999992	48.10110799999999	696	0.2328767123287671	0.7857142857142857	4964.01	0	1	9.102	164.0	20.23	0.05104213557956566
beta-D-glucopyranosyl abscisate			C15970		46173811	22151		LMPR0103050011	C21H30O9	426.4583207954459	AFC001405	CC1=CC(=O)CC(C1(C=CC(=CC(=O)OC2C(C(C(C(O2)CO)O)O)O)C)O)(C)C	HLVPIMVSSMJFPS-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C(=O)OC1([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O1)O[H])O[H])O[H])C([H])=C([H])C2(C(=C([H])C(=O)C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])O[H]	0	false	false	21	0	9	null	2	2	null	null	null	31	O(CC=CC=CC1C=CCCC1)C2OCCCC2	{*C(=O)[C]=[C]=1, *O[C]OC(=O)[C]=[C][C]=[C]=1, [H]O[C]=5}	{RO[C]OC(=O)[C]=[C][C]=[C]=1, [H]O[C]=5, RC(=O)[C]=[C]=1}	0.09200000000000354	0.008464000000000652	107.5578	64.18178999999995	38.54421	730	0.3	0.6190476190476191	2851.09	0	0	-0.4280000000000002	156.0	153.75	0.3607554542674493
"(9Z)-(13S)-12,13-epoxyoctadeca-9,11-dienoate"			C04594		46878374	57465	FDB030134	LMFA02000281	[C18H29O3]-	293.42174278583974	AFC001406	CCCCCC1C(=CC=CCCCCCCCC(=O)[O-])O1	ZFVKKBAQVWQQHP-UHFFFAOYSA-M	C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C(=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O1	0	false	false	18	0	3	null	1	1	null	null	null	21	O1CC1	{*C(=O)O[H]=1, [C]=[C][C]=C1[C]O1=1}	{RC(=O)O[H]=1, [C]=[C][C]=C1[C]O1=1}	4.470500000000002	19.98537025000002	86.1383	53.42299699999997	35.53500299999999	572	0.06	0.7222222222222222	2080.03	0	2	5.642999999999999	90.0	52.66	0.17959721738931628
(N(omega)-L-arginino)succinate(1-)		2387-71-5	C03406		46878376	57472			[C10H17N4O6]-	289.2655941764786	AFC001407	C(CC(C(=O)[O-])[NH3+])C[NH+]=C(N)NC(CC(=O)[O-])C(=O)[O-]	KDZOASGQNOPSCU-UHFFFAOYSA-M	C([H])([H])(C([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])C([H])(C([H])([H])C(=O)[O-])C(=O)[O-]	0	false	false	10	4	6	null	0	0	null	null	null	19	null	{*[N](*)=C(N(*)*)N(*)*=1, *C(=O)O[H]=3, [H][N]([H])([H])[C]=1}	{RC(=O)O[H]=3, [H][N]([H])([H])[C]=1, R[N](R)=C(N(R)R)N(R)R=1}	-6.382200000000001	40.73247684000001	54.4906	38.14748099999998	23.672518999999994	359	0.0	0.6	916.1	0	0	-5.125	86.0	200.04999999999998	0.6919396502353762
D-sedoheptulose-7-phosphate			C05382	HMDB0001068	46878379	57483	FDB022407		[C7H13O10P]2-	288.14619198294514	AFC001408	C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)([O-])[O-]	JDTUMPKOJBQPKX-UHFFFAOYSA-L	C([H])([H])(C(=O)C([H])(C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O[H])O[H])O[H])O[H])O[H]	0	false	false	7	0	10	null	0	0	null	null	null	17	null	{*C(*)=O=1, [H]O[C]=5, *OP(=O)(O[H])O[H]=1}	{ROP(=O)(O[H])O[H]=1, RC(R)=O=1, [H]O[C]=5}	-4.6819	21.920187609999996	49.7622	32.63830899999998	27.439690999999996	257	0.0	0.8571428571428571	594.11	0	0	-5.739999999999999	82.0	200.44999999999996	0.6959474185973414
5-deoxy-D-glucuronate			C16737		46878459	58852			[C6H9O6]-	177.13231173057642	AFC001409	C(C(C(C(C=O)O)O)O)C(=O)[O-]	HPITTXOWHLWIEK-UHFFFAOYSA-M	C([H])([H])(C([H])(C([H])(C([H])(C([H])=O)O[H])O[H])O[H])C(=O)[O-]	0	false	false	6	0	6	null	0	0	null	null	null	11	null	{*C(=O)O[H]=1, *[C]=O=1, [H]O[C]=3}	{R[C]=O=1, RC(=O)O[H]=1, [H]O[C]=3}	-2.6073000000000004	6.798013290000002	33.6721	21.373136999999986	12.712862999999997	116	0.0	0.6666666666666666	268.06	0	0	-2.885	50.0	117.89000000000001	0.665895040259497
"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate"			C03506		46878464	58866			[C11H12NO6P]2-	285.19027831302975	AFC001410	C1=CC=C2C(=C1)C(=CN2)C(C(COP(=O)([O-])[O-])O)O	NQEQTYPJSIEPHW-UHFFFAOYSA-L	C1([H])=C([H])C2=C(C([H])=C1[H])N([H])C([H])=C2C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O[H])O[H]	0	false	false	11	1	6	null	3	2	null	null	null	20	c1ccc2[nH]ccc2c1	{*n(*)*=1, [H]O[C]=2, *OP(=O)(O[H])O[H]=1}	{RN*(R)R=1, ROP(=O)(O[H])O[H]=1, [H]O[C]=2}	-2.8562000000000007	8.157878440000005	65.918	36.90351599999998	26.048484	307	0.2903225806451613	0.2727272727272727	682.08	0	0	-1.5110000000000001	98.0	134.72	0.47263504860886146
sn-3-O-(geranylgeranyl)glycerol 1-phosphate(2-)			C04590		46906032	57677		LMGP10060002	[C23H39O6P]2-	442.5268062207457	AFC001411	CC(=CCCC(=CCCC(=CCCC(=CCOCC(COP(=O)([O-])[O-])O)C)C)C)C	BJLPWUCPFAJINB-UHFFFAOYSA-L	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OC([H])([H])C([H])(C([H])([H])OP(=O)([O-])[O-])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	23	0	6	null	0	0	null	null	null	29	null	{[C]=[C]=4, *O*=1, [H]O[C]=1, *OP(=O)(O[H])O[H]=1}	{[C]=[C]=4, ROR=1, ROP(=O)(O[H])O[H]=1, [H]O[C]=1}	4.467799999999998	19.96123683999998	121.80590000000001	74.92692699999995	56.821072999999984	981	0.0	0.6521739130434783	3754.07	0	1	4.076999999999998	130.0	111.69000000000001	0.2525503620481512
2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate			C16699	HMDB0012152	46906104	60331	FDB028809		[C9H14O12P]3-	345.1744143854857	AFC001412	C(C1C(C(C(C(O1)OC(CO)C(=O)[O-])O)O)O)OP(=O)([O-])[O-]	BOLXAGHGKNGVBE-UHFFFAOYSA-K	C([H])([H])(C([H])(C(=O)[O-])OC1([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O1)O[H])O[H])O[H])O[H]	1	true	false	9	0	12	null	1	1	null	null	null	22	O1CCCCC1	{*C(=O)O[H]=1, [H]O[C]=4, *OP(=O)(O[H])O[H]=1, *O[C]O*=1}	{RO[C]OR=1, ROP(=O)(O[H])O[H]=1, RC(=O)O[H]=1, [H]O[C]=4}	-5.1018	26.028363239999997	56.606700000000004	38.42910199999998	33.322897999999995	338	0.16666666666666666	0.8888888888888888	834.13	0	1	-4.969999999999999	108.0	221.73999999999995	0.6426831193866902
71-hydroxychlorophyllide a			C16540		122706035	48396	FDB030630		[C35H34N4O6]2-	606.6689844112167	AFC001413	CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)CO.[Mg+2]	RPARXUCBVGFRKT-UHFFFAOYSA-L	C([H])([H])=C([H])C1=C2C([H])=C3C(=C(C([H])([H])C([H])([H])[H])C(=N3)C([H])=C4C(=C5C(=C([C@]([H])(C5=O)C(=O)OC([H])([H])[H])C6=NC(=C([H])C(=C1C([H])([H])[H])[N-]2)[C@@]([H])(C([H])([H])[H])[C@]6([H])C([H])([H])C([H])([H])C(=O)O[H])[N-]4)C([H])([H])[H])C([H])([H])O[H]	0	false	false	35	4	6	null	33	6	null	null	null	50	n1c2C=Cc1cc3cc4c([nH]3)c(c5nc(cc6ccc(c2)[nH]6)CC5)CC4	{[C]=[C]=2, *C(*)=O=1, *OC(*)=O=1, *C(=O)O[H]=1, *n(*)*=4, [H]O[C]=1}	{[C]=[C]=2, RN*(R)R=4, RC(R)=O=1, RC(=O)O[H]=1, [H]O[C]=1, ROC(R)=O=1}	2.4718999999999998	6.110289609999999	171.8853	93.48296199999996	47.239037999999994	1119	0.3291139240506329	0.34285714285714286	5076.1	0	1	0.46800000000000025	252.0	125.62	0.20720898745936792
"di-trans, poly-cis-polyprenyl diphosphate (C80)"					46926091	53037			[C80H129O7P2]3-	1264.8265867395503	AFC001414	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C)C)C)C)C)C)C)C)C)C)C)C)C)C	TUNIPIPDJADHSR-UHFFFAOYSA-K	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OP(=O)([O-])OP(=O)([O-])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	80	0	7	null	0	0	null	null	null	88	null	{[C]=[C]=16, *OP(=O)(OP(=O)(O[H])O[H])O[H]=1}	{[C]=[C]=16, ROP(=O)(OP(=O)(O[H])O[H])O[H]=1}	25.884499999999992	670.0073402499996	399.0083	239.69029700000166	164.6057030000006	9088	0.0	0.6	39257.09	0	3	25.573999999999984	394.0	141.4	0.11187404933943007
71-hydroxychlorophyll a			C18151		90657665	83377	FDB030629		[C55H72N4O6]2-	885.1854509923561	AFC001415	CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5C(C(C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C(C4=O)C(=O)OC)C)CO.[Mg+2]	WGXKECFZDNMJGX-UHFFFAOYSA-M	C([H])([H])=C([H])C1=C2C([H])=C3C(=C(C([H])([H])C([H])([H])[H])C(=N3)C([H])=C4C(=C5C(=C(C([H])(C5=O)C(=O)OC([H])([H])[H])C6=NC(=C([H])C(=C1C([H])([H])[H])[N-]2)C([H])(C([H])([H])[H])C6([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[N-]4)C([H])([H])[H])C([H])([H])O[H]	0	false	false	55	4	6	null	33	6	null	null	null	70	n1c2C=Cc1cc3cc4c([nH]3)c(c5nc(cc6ccc(c2)[nH]6)CC5)CC4	{[C]=[C]=3, *C(*)=O=1, *OC(*)=O=2, *n(*)*=4, [H]O[C]=1}	{[C]=[C]=3, RN*(R)R=4, RC(R)=O=1, [H]O[C]=1, ROC(R)=O=2}	10.41819999999999	108.53889123999978	264.6304	154.02109600000057	90.69690400000015	3364	0.1897810218978102	0.5454545454545454	16004.1	0	3	10.237000000000002	340.0	114.62	0.1295807176513081
"S-(2E,6E)-farnesyl-L-cysteine"		68000-92-0	C19691	HMDB0011627	46926172	62141	FDB031148		C18H31NO2S	325.5110075659959	AFC001416	CC(=CCCC(=CCCC(=CCSCC(C(=O)[O-])[NH3+])C)C)C	SYSLNQMKLROGCL-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])SC([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	18	1	2	null	0	0	null	null	null	21	null	{[C]=[C]=3, *C(=O)O[H]=1, [H][N]([H])([H])[C]=1, *S*=1}	{[C]=[C]=3, RC(=O)O[H]=1, [H][N]([H])([H])[C]=1, RSR=1}	3.1005000000000003	9.613100250000002	95.6652	57.95458299999995	36.76541699999999	517	0.0	0.6111111111111112	2242.04	0	1	4.588	92.0	93.07000000000001	0.28618646748393295
"2-trans,-6-trans-farnesyl monophosphate"			C20121		46926298	88226	FDB030363		[C15H25O4P]2-	300.33093863774207	AFC001417	CC(=CCCC(=CCCC(=CCOP(=O)([O-])[O-])C)C)C	ALEWCKXBHSDCCT-UHFFFAOYSA-L	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OP(=O)([O-])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	15	0	4	null	0	0	null	null	null	19	null	{[C]=[C]=3, *OP(=O)(O[H])O[H]=1}	{[C]=[C]=3, ROP(=O)(O[H])O[H]=1}	3.2827999999999977	10.776775839999985	80.9973	49.90782499999997	39.60017499999999	413	0.0	0.6	1556.05	0	0	3.116999999999999	86.0	82.23	0.2739638893426853
2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate			C20247		46942369	62912	FDB030308		C7H10NO6PS	267.19753821126415	AFC001418	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)O	XWECMAHAKFWYNV-UHFFFAOYSA-N	C([H])([H])([H])C1=C(C([H])([H])C([H])([H])OP(=O)(O[H])O[H])SC(=N1)C(=O)O[H]	0	false	false	7	1	6	null	1	1	null	null	null	16	n1cscc1	{*C(=O)O[H]=1, *n(*)*=1, *OP(=O)(O[H])O[H]=1, *s*=1}	{RN*(R)R=1, ROP(=O)(O[H])O[H]=1, RC(=O)O[H]=1, RS*R=1}	-0.7973999999999993	0.635846759999999	59.201900000000016	31.429929999999985	25.84407	224	0.19230769230769232	0.42857142857142855	436.09	0	0	-1.8650000000000002	78.0	151.53	0.5675352219773641
(E)-cinnamoyl-CoA		76109-04-1	C16256		6444037	10956	FDB030140	LMFA07050294	C11H14N4OS	250.32156816698026	AFC001419	CC1=C(SC(=N1)NC(=O)C(C)N2C=CN=C2)C	WSVMNFMCEUQEHV-UHFFFAOYSA-N	C([H])([H])([H])C1=C(C([H])([H])[H])SC(=N1)N([H])C(=O)C([H])(C([H])([H])[H])N2C([H])=C([H])N=C2[H]	0	false	false	11	4	1	null	2	2	null	null	null	18	n1ccn(c1)CCNc2nccs2	{*C(=O)N(*)*=1, *n(*)*=3, *s*=1}	{RN*(R)R=3, RS*R=1, RC(=O)N(R)R=1}	0.12789999999999885	0.016358409999999705	70.6571	36.79710199999999	23.822897999999995	257	0.41935483870967744	0.36363636363636365	752.06	0	0	0.5029999999999999	86.0	82.35999999999999	0.3293229822337929
N-acetylglutamyl-phosphate					49791951	57936	FDB031029		[C7H9NO8P]3-	266.1223223195392	AFC001420	CC(=O)NC(CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]	FCVIHFVSXHOPSW-UHFFFAOYSA-K	C([H])([H])([H])C(=O)N([H])C([H])(C([H])([H])C([H])([H])C(=O)OP(=O)([O-])[O-])C(=O)[O-]	0	false	false	7	1	8	null	0	0	null	null	null	16	null	{*C(=O)OP(=O)(O[H])O[H]=1, *C(=O)O[H]=1, *C(=O)N(*)*=1}	{RC(=O)O[H]=1, RC(=O)N(R)R=1, RC(=O)OP(=O)(O[H])O[H]=1}	-3.2157	10.34072649	44.5589	29.467136999999983	26.600862999999993	229	0.0	0.5714285714285714	353.1	0	0	-2.815	76.0	168.53	0.6335557614567473
4-O-caffeoylshikimic acid		180842-65-3		HMDB0033997	49821869		FDB012231		C16H16O8	336.29406583037564	AFC001421	C1C(C(C(C=C1C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O	VTURJKQJEXSKNY-UHFFFAOYSA-N	C1([H])=C(C([H])=C([H])C(=O)OC2([H])C([H])(C([H])=C(C([H])([H])C2([H])O[H])C(=O)O[H])O[H])C([H])=C(C(=C1[H])O[H])O[H]	0	false	false	16	0	8	null	2	2	null	null	null	25	O(CC=Cc1ccccc1)C2CC=CCC2	{[H]OC(=O)[C]=[C]=1, [H]O[c]=2, [H]O[C]=2, *OC(=O)[C]=[C]=1}	{[H]OC(=O)[C]=[C]=1, [H]O[C*]=2, ROC(=O)[C]=[C]=1, [H]O[C]=2}	-0.25990000000000024	0.06754801000000013	85.95230000000001	45.24468799999998	21.323312	535	0.4	0.25	1129.08	0	0	-0.5120000000000002	120.0	144.52	0.4300108826406743
isoferulic acid 3-O-glucuronide		1065272-10-7		HMDB0041747	49844484		FDB029917		C16H18O10	370.308757193166	AFC001422	COC1=C(C=C(C=C1)C=CC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O	SHJZLGVIOYFHCB-UHFFFAOYSA-N	C([H])([H])([H])OC1=C([H])C([H])=C(C([H])=C([H])C(=O)O[H])C([H])=C1OC2([H])C([H])(C([H])(C([H])(C([H])(C(=O)O[H])O2)O[H])O[H])O[H]	0	false	false	16	0	10	null	2	2	null	null	null	27	O(c1ccccc1)C2OCCCC2	{[H]OC(=O)[C]=[C]=1, *O*=1, *C(=O)O[H]=1, [H]O[C]=3, *O[C]O*=1}	{[H]OC(=O)[C]=[C]=1, ROR=1, RO[C]OR=1, RC(=O)O[H]=1, [H]O[C]=3}	-1.5079000000000002	2.2737624100000007	88.16520000000001	48.182273999999985	27.341726	497	0.29545454545454547	0.375	1375.1	0	0	-0.6369999999999998	130.0	162.98000000000002	0.44037937101727403
